2013 Federal Election - Senate Senate First Preferences By Polling Place [Event:17496 Generated:2013-11-18T16:00:01]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
NT,307,"Solomon",8719,"Leanyer", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",3
NT,307,"Solomon",8719,"Leanyer", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",676
NT,307,"Solomon",8719,"Leanyer", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",23
NT,307,"Solomon",8719,"Leanyer", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",17
NT,307,"Solomon",8719,"Leanyer", G,25165,0,"G TICKET VOTES","Sex Party",29
NT,307,"Solomon",8719,"Leanyer", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",10
NT,307,"Solomon",8719,"Leanyer", G,24962,2,"RANDALL, Tracey Lee","Sex Party",2
NT,307,"Solomon",8719,"Leanyer", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",1
NT,307,"Solomon",8719,"Leanyer", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,307,"Solomon",8719,"Leanyer", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,307,"Solomon",8719,"Leanyer", I,25154,0,"I TICKET VOTES","Shooters and Fishers",31
NT,307,"Solomon",8719,"Leanyer", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",4
NT,307,"Solomon",8719,"Leanyer", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,307,"Solomon",8719,"Leanyer", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",12
NT,307,"Solomon",8719,"Leanyer", J,24726,1,"PILE, Jan","Rise Up Australia Party",2
NT,307,"Solomon",8719,"Leanyer", J,24731,2,"COX, Michael","Rise Up Australia Party",1
NT,307,"Solomon",8719,"Leanyer", K,25164,0,"K TICKET VOTES","Australian Greens",112
NT,307,"Solomon",8719,"Leanyer", K,24888,1,"WILLIAMS, Warren H","Australian Greens",27
NT,307,"Solomon",8719,"Leanyer", K,24892,2,"BRAND, Michael","Australian Greens",7
NT,307,"Solomon",8719,"Leanyer", L,25159,0,"L TICKET VOTES","Australian Independents",16
NT,307,"Solomon",8719,"Leanyer", L,23959,1,"WALCOTT, Phil","Australian Independents",2
NT,307,"Solomon",8719,"Leanyer", L,23962,2,"FUTCHER, Lisa","Australian Independents",1
NT,307,"Solomon",8719,"Leanyer",ZZ,0,99,"INFORMAL"," ",51
NT,307,"Solomon",8720,"Ludmilla", A,25162,0,"A TICKET VOTES","Palmer United Party",83
NT,307,"Solomon",8720,"Ludmilla", A,24499,1,"TE WAKE, Douglas","Palmer United Party",8
NT,307,"Solomon",8720,"Ludmilla", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",1
NT,307,"Solomon",8720,"Ludmilla", B,25160,0,"B TICKET VOTES","Uniting Australia Party",1
NT,307,"Solomon",8720,"Ludmilla", B,23793,1,"BELL, Gary","Uniting Australia Party",0
NT,307,"Solomon",8720,"Ludmilla", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,307,"Solomon",8720,"Ludmilla", C,25156,0,"C TICKET VOTES","Stable Population Party",6
NT,307,"Solomon",8720,"Ludmilla", C,23375,1,"MILES, Jim","Stable Population Party",0
NT,307,"Solomon",8720,"Ludmilla", C,23423,2,"RUSSELL, Mark","Stable Population Party",1
NT,307,"Solomon",8720,"Ludmilla", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",11
NT,307,"Solomon",8720,"Ludmilla", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",6
NT,307,"Solomon",8720,"Ludmilla", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",3
NT,307,"Solomon",8720,"Ludmilla", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",604
NT,307,"Solomon",8720,"Ludmilla", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",36
NT,307,"Solomon",8720,"Ludmilla", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",5
NT,307,"Solomon",8720,"Ludmilla", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",419
NT,307,"Solomon",8720,"Ludmilla", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",26
NT,307,"Solomon",8720,"Ludmilla", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",19
NT,307,"Solomon",8720,"Ludmilla", G,25165,0,"G TICKET VOTES","Sex Party",22
NT,307,"Solomon",8720,"Ludmilla", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",7
NT,307,"Solomon",8720,"Ludmilla", G,24962,2,"RANDALL, Tracey Lee","Sex Party",0
NT,307,"Solomon",8720,"Ludmilla", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",1
NT,307,"Solomon",8720,"Ludmilla", H,23300,1,"WORK, Vernon","Citizens Electoral Council",2
NT,307,"Solomon",8720,"Ludmilla", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,307,"Solomon",8720,"Ludmilla", I,25154,0,"I TICKET VOTES","Shooters and Fishers",23
NT,307,"Solomon",8720,"Ludmilla", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",7
NT,307,"Solomon",8720,"Ludmilla", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,307,"Solomon",8720,"Ludmilla", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",11
NT,307,"Solomon",8720,"Ludmilla", J,24726,1,"PILE, Jan","Rise Up Australia Party",1
NT,307,"Solomon",8720,"Ludmilla", J,24731,2,"COX, Michael","Rise Up Australia Party",1
NT,307,"Solomon",8720,"Ludmilla", K,25164,0,"K TICKET VOTES","Australian Greens",113
NT,307,"Solomon",8720,"Ludmilla", K,24888,1,"WILLIAMS, Warren H","Australian Greens",38
NT,307,"Solomon",8720,"Ludmilla", K,24892,2,"BRAND, Michael","Australian Greens",9
NT,307,"Solomon",8720,"Ludmilla", L,25159,0,"L TICKET VOTES","Australian Independents",15
NT,307,"Solomon",8720,"Ludmilla", L,23959,1,"WALCOTT, Phil","Australian Independents",2
NT,307,"Solomon",8720,"Ludmilla", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,307,"Solomon",8720,"Ludmilla",ZZ,0,99,"INFORMAL"," ",35
NT,307,"Solomon",38314,"Malak", A,25162,0,"A TICKET VOTES","Palmer United Party",51
NT,307,"Solomon",38314,"Malak", A,24499,1,"TE WAKE, Douglas","Palmer United Party",2
NT,307,"Solomon",38314,"Malak", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",0
NT,307,"Solomon",38314,"Malak", B,25160,0,"B TICKET VOTES","Uniting Australia Party",1
NT,307,"Solomon",38314,"Malak", B,23793,1,"BELL, Gary","Uniting Australia Party",0
NT,307,"Solomon",38314,"Malak", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,307,"Solomon",38314,"Malak", C,25156,0,"C TICKET VOTES","Stable Population Party",1
NT,307,"Solomon",38314,"Malak", C,23375,1,"MILES, Jim","Stable Population Party",0
NT,307,"Solomon",38314,"Malak", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,307,"Solomon",38314,"Malak", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",9
NT,307,"Solomon",38314,"Malak", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",3
NT,307,"Solomon",38314,"Malak", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,307,"Solomon",38314,"Malak", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",296
NT,307,"Solomon",38314,"Malak", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",14
NT,307,"Solomon",38314,"Malak", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",5
NT,307,"Solomon",38314,"Malak", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",304
NT,307,"Solomon",38314,"Malak", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",14
NT,307,"Solomon",38314,"Malak", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",9
NT,307,"Solomon",38314,"Malak", G,25165,0,"G TICKET VOTES","Sex Party",12
NT,307,"Solomon",38314,"Malak", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",8
NT,307,"Solomon",38314,"Malak", G,24962,2,"RANDALL, Tracey Lee","Sex Party",0
NT,307,"Solomon",38314,"Malak", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",1
NT,307,"Solomon",38314,"Malak", H,23300,1,"WORK, Vernon","Citizens Electoral Council",1
NT,307,"Solomon",38314,"Malak", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,307,"Solomon",38314,"Malak", I,25154,0,"I TICKET VOTES","Shooters and Fishers",12
NT,307,"Solomon",38314,"Malak", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",0
NT,307,"Solomon",38314,"Malak", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,307,"Solomon",38314,"Malak", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",10
NT,307,"Solomon",38314,"Malak", J,24726,1,"PILE, Jan","Rise Up Australia Party",2
NT,307,"Solomon",38314,"Malak", J,24731,2,"COX, Michael","Rise Up Australia Party",1
NT,307,"Solomon",38314,"Malak", K,25164,0,"K TICKET VOTES","Australian Greens",44
NT,307,"Solomon",38314,"Malak", K,24888,1,"WILLIAMS, Warren H","Australian Greens",19
NT,307,"Solomon",38314,"Malak", K,24892,2,"BRAND, Michael","Australian Greens",1
NT,307,"Solomon",38314,"Malak", L,25159,0,"L TICKET VOTES","Australian Independents",5
NT,307,"Solomon",38314,"Malak", L,23959,1,"WALCOTT, Phil","Australian Independents",3
NT,307,"Solomon",38314,"Malak", L,23962,2,"FUTCHER, Lisa","Australian Independents",1
NT,307,"Solomon",38314,"Malak",ZZ,0,99,"INFORMAL"," ",27
NT,307,"Solomon",8721,"Moil", A,25162,0,"A TICKET VOTES","Palmer United Party",96
NT,307,"Solomon",8721,"Moil", A,24499,1,"TE WAKE, Douglas","Palmer United Party",21
NT,307,"Solomon",8721,"Moil", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",2
NT,307,"Solomon",8721,"Moil", B,25160,0,"B TICKET VOTES","Uniting Australia Party",4
NT,307,"Solomon",8721,"Moil", B,23793,1,"BELL, Gary","Uniting Australia Party",2
NT,307,"Solomon",8721,"Moil", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,307,"Solomon",8721,"Moil", C,25156,0,"C TICKET VOTES","Stable Population Party",4
NT,307,"Solomon",8721,"Moil", C,23375,1,"MILES, Jim","Stable Population Party",1
NT,307,"Solomon",8721,"Moil", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,307,"Solomon",8721,"Moil", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",13
NT,307,"Solomon",8721,"Moil", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",3
NT,307,"Solomon",8721,"Moil", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",1
NT,307,"Solomon",8721,"Moil", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",609
NT,307,"Solomon",8721,"Moil", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",28
NT,307,"Solomon",8721,"Moil", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",3
NT,307,"Solomon",8721,"Moil", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",746
NT,307,"Solomon",8721,"Moil", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",25
NT,307,"Solomon",8721,"Moil", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",19
NT,307,"Solomon",8721,"Moil", G,25165,0,"G TICKET VOTES","Sex Party",31
NT,307,"Solomon",8721,"Moil", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",6
NT,307,"Solomon",8721,"Moil", G,24962,2,"RANDALL, Tracey Lee","Sex Party",0
NT,307,"Solomon",8721,"Moil", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",7
NT,307,"Solomon",8721,"Moil", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,307,"Solomon",8721,"Moil", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,307,"Solomon",8721,"Moil", I,25154,0,"I TICKET VOTES","Shooters and Fishers",26
NT,307,"Solomon",8721,"Moil", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",2
NT,307,"Solomon",8721,"Moil", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,307,"Solomon",8721,"Moil", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",10
NT,307,"Solomon",8721,"Moil", J,24726,1,"PILE, Jan","Rise Up Australia Party",2
NT,307,"Solomon",8721,"Moil", J,24731,2,"COX, Michael","Rise Up Australia Party",1
NT,307,"Solomon",8721,"Moil", K,25164,0,"K TICKET VOTES","Australian Greens",161
NT,307,"Solomon",8721,"Moil", K,24888,1,"WILLIAMS, Warren H","Australian Greens",53
NT,307,"Solomon",8721,"Moil", K,24892,2,"BRAND, Michael","Australian Greens",7
NT,307,"Solomon",8721,"Moil", L,25159,0,"L TICKET VOTES","Australian Independents",13
NT,307,"Solomon",8721,"Moil", L,23959,1,"WALCOTT, Phil","Australian Independents",0
NT,307,"Solomon",8721,"Moil", L,23962,2,"FUTCHER, Lisa","Australian Independents",1
NT,307,"Solomon",8721,"Moil",ZZ,0,99,"INFORMAL"," ",58
NT,307,"Solomon",32596,"Moulden", A,25162,0,"A TICKET VOTES","Palmer United Party",63
NT,307,"Solomon",32596,"Moulden", A,24499,1,"TE WAKE, Douglas","Palmer United Party",3
NT,307,"Solomon",32596,"Moulden", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",1
NT,307,"Solomon",32596,"Moulden", B,25160,0,"B TICKET VOTES","Uniting Australia Party",2
NT,307,"Solomon",32596,"Moulden", B,23793,1,"BELL, Gary","Uniting Australia Party",0
NT,307,"Solomon",32596,"Moulden", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,307,"Solomon",32596,"Moulden", C,25156,0,"C TICKET VOTES","Stable Population Party",1
NT,307,"Solomon",32596,"Moulden", C,23375,1,"MILES, Jim","Stable Population Party",0
NT,307,"Solomon",32596,"Moulden", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,307,"Solomon",32596,"Moulden", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",4
NT,307,"Solomon",32596,"Moulden", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",0
NT,307,"Solomon",32596,"Moulden", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,307,"Solomon",32596,"Moulden", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",224
NT,307,"Solomon",32596,"Moulden", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",9
NT,307,"Solomon",32596,"Moulden", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",3
NT,307,"Solomon",32596,"Moulden", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",203
NT,307,"Solomon",32596,"Moulden", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",5
NT,307,"Solomon",32596,"Moulden", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",3
NT,307,"Solomon",32596,"Moulden", G,25165,0,"G TICKET VOTES","Sex Party",17
NT,307,"Solomon",32596,"Moulden", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",2
NT,307,"Solomon",32596,"Moulden", G,24962,2,"RANDALL, Tracey Lee","Sex Party",0
NT,307,"Solomon",32596,"Moulden", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",2
NT,307,"Solomon",32596,"Moulden", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,307,"Solomon",32596,"Moulden", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,307,"Solomon",32596,"Moulden", I,25154,0,"I TICKET VOTES","Shooters and Fishers",13
NT,307,"Solomon",32596,"Moulden", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",2
NT,307,"Solomon",32596,"Moulden", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",1
NT,307,"Solomon",32596,"Moulden", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",5
NT,307,"Solomon",32596,"Moulden", J,24726,1,"PILE, Jan","Rise Up Australia Party",1
NT,307,"Solomon",32596,"Moulden", J,24731,2,"COX, Michael","Rise Up Australia Party",1
NT,307,"Solomon",32596,"Moulden", K,25164,0,"K TICKET VOTES","Australian Greens",22
NT,307,"Solomon",32596,"Moulden", K,24888,1,"WILLIAMS, Warren H","Australian Greens",8
NT,307,"Solomon",32596,"Moulden", K,24892,2,"BRAND, Michael","Australian Greens",1
NT,307,"Solomon",32596,"Moulden", L,25159,0,"L TICKET VOTES","Australian Independents",5
NT,307,"Solomon",32596,"Moulden", L,23959,1,"WALCOTT, Phil","Australian Independents",0
NT,307,"Solomon",32596,"Moulden", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,307,"Solomon",32596,"Moulden",ZZ,0,99,"INFORMAL"," ",12
NT,307,"Solomon",8722,"Nakara", A,25162,0,"A TICKET VOTES","Palmer United Party",79
NT,307,"Solomon",8722,"Nakara", A,24499,1,"TE WAKE, Douglas","Palmer United Party",6
NT,307,"Solomon",8722,"Nakara", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",1
NT,307,"Solomon",8722,"Nakara", B,25160,0,"B TICKET VOTES","Uniting Australia Party",4
NT,307,"Solomon",8722,"Nakara", B,23793,1,"BELL, Gary","Uniting Australia Party",0
NT,307,"Solomon",8722,"Nakara", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,307,"Solomon",8722,"Nakara", C,25156,0,"C TICKET VOTES","Stable Population Party",4
NT,307,"Solomon",8722,"Nakara", C,23375,1,"MILES, Jim","Stable Population Party",6
NT,307,"Solomon",8722,"Nakara", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,307,"Solomon",8722,"Nakara", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",10
NT,307,"Solomon",8722,"Nakara", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",10
NT,307,"Solomon",8722,"Nakara", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,307,"Solomon",8722,"Nakara", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",652
NT,307,"Solomon",8722,"Nakara", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",34
NT,307,"Solomon",8722,"Nakara", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",4
NT,307,"Solomon",8722,"Nakara", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",714
NT,307,"Solomon",8722,"Nakara", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",30
NT,307,"Solomon",8722,"Nakara", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",20
NT,307,"Solomon",8722,"Nakara", G,25165,0,"G TICKET VOTES","Sex Party",20
NT,307,"Solomon",8722,"Nakara", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",6
NT,307,"Solomon",8722,"Nakara", G,24962,2,"RANDALL, Tracey Lee","Sex Party",1
NT,307,"Solomon",8722,"Nakara", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",2
NT,307,"Solomon",8722,"Nakara", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,307,"Solomon",8722,"Nakara", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,307,"Solomon",8722,"Nakara", I,25154,0,"I TICKET VOTES","Shooters and Fishers",30
NT,307,"Solomon",8722,"Nakara", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",1
NT,307,"Solomon",8722,"Nakara", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,307,"Solomon",8722,"Nakara", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",28
NT,307,"Solomon",8722,"Nakara", J,24726,1,"PILE, Jan","Rise Up Australia Party",7
NT,307,"Solomon",8722,"Nakara", J,24731,2,"COX, Michael","Rise Up Australia Party",0
NT,307,"Solomon",8722,"Nakara", K,25164,0,"K TICKET VOTES","Australian Greens",156
NT,307,"Solomon",8722,"Nakara", K,24888,1,"WILLIAMS, Warren H","Australian Greens",43
NT,307,"Solomon",8722,"Nakara", K,24892,2,"BRAND, Michael","Australian Greens",5
NT,307,"Solomon",8722,"Nakara", L,25159,0,"L TICKET VOTES","Australian Independents",13
NT,307,"Solomon",8722,"Nakara", L,23959,1,"WALCOTT, Phil","Australian Independents",2
NT,307,"Solomon",8722,"Nakara", L,23962,2,"FUTCHER, Lisa","Australian Independents",2
NT,307,"Solomon",8722,"Nakara",ZZ,0,99,"INFORMAL"," ",46
NT,307,"Solomon",8724,"Nightcliff", A,25162,0,"A TICKET VOTES","Palmer United Party",157
NT,307,"Solomon",8724,"Nightcliff", A,24499,1,"TE WAKE, Douglas","Palmer United Party",10
NT,307,"Solomon",8724,"Nightcliff", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",2
NT,307,"Solomon",8724,"Nightcliff", B,25160,0,"B TICKET VOTES","Uniting Australia Party",11
NT,307,"Solomon",8724,"Nightcliff", B,23793,1,"BELL, Gary","Uniting Australia Party",2
NT,307,"Solomon",8724,"Nightcliff", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,307,"Solomon",8724,"Nightcliff", C,25156,0,"C TICKET VOTES","Stable Population Party",7
NT,307,"Solomon",8724,"Nightcliff", C,23375,1,"MILES, Jim","Stable Population Party",2
NT,307,"Solomon",8724,"Nightcliff", C,23423,2,"RUSSELL, Mark","Stable Population Party",1
NT,307,"Solomon",8724,"Nightcliff", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",12
NT,307,"Solomon",8724,"Nightcliff", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",10
NT,307,"Solomon",8724,"Nightcliff", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",1
NT,307,"Solomon",8724,"Nightcliff", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",1058
NT,307,"Solomon",8724,"Nightcliff", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",51
NT,307,"Solomon",8724,"Nightcliff", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",12
NT,307,"Solomon",8724,"Nightcliff", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",969
NT,307,"Solomon",8724,"Nightcliff", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",67
NT,307,"Solomon",8724,"Nightcliff", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",35
NT,307,"Solomon",8724,"Nightcliff", G,25165,0,"G TICKET VOTES","Sex Party",51
NT,307,"Solomon",8724,"Nightcliff", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",16
NT,307,"Solomon",8724,"Nightcliff", G,24962,2,"RANDALL, Tracey Lee","Sex Party",2
NT,307,"Solomon",8724,"Nightcliff", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",3
NT,307,"Solomon",8724,"Nightcliff", H,23300,1,"WORK, Vernon","Citizens Electoral Council",2
NT,307,"Solomon",8724,"Nightcliff", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",1
NT,307,"Solomon",8724,"Nightcliff", I,25154,0,"I TICKET VOTES","Shooters and Fishers",35
NT,307,"Solomon",8724,"Nightcliff", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",7
NT,307,"Solomon",8724,"Nightcliff", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,307,"Solomon",8724,"Nightcliff", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",9
NT,307,"Solomon",8724,"Nightcliff", J,24726,1,"PILE, Jan","Rise Up Australia Party",4
NT,307,"Solomon",8724,"Nightcliff", J,24731,2,"COX, Michael","Rise Up Australia Party",1
NT,307,"Solomon",8724,"Nightcliff", K,25164,0,"K TICKET VOTES","Australian Greens",426
NT,307,"Solomon",8724,"Nightcliff", K,24888,1,"WILLIAMS, Warren H","Australian Greens",129
